,Abbreviation,DriverNumber,TeamName,Position,GridPosition,Status,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLapPoint,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,Driver,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID
5,KVY,26,AlphaTauri,7.0,12.0,Finished,6.0,Italy,2020.0,26.0,0 days 00:01:16.854000,0,0 days 00:01:31.178537037,0 days 00:00:17.363198,0 days 00:00:03.652351851,0 days 00:09:19.912400,5.0,0.0,0.0,22.0,37.0,0.0,,False,26,108.63561380195208,333,6071.300302433213,12937,38.02678366860652,4.1149246208129036,12.954222609173808,29
6,RIC,3,Renault,4.0,8.0,Finished,12.0,Italy,2020.0,31.0,0 days 00:01:16.243000,0,0 days 00:01:30.208722222,0 days 00:00:17.369870,0 days 00:00:02.682537037,0 days 00:09:20.801000,5.0,0.0,0.0,16.0,43.0,0.0,Renault,False,3,108.64083764835266,329,5848.411011318334,12146,32.97649269119736,0.002291160702011639,6.4450350547587405,29
7,OCO,31,Renault,14.0,10.0,Brakes,0.0,Italy,2020.0,23.0,0 days 00:01:16.297000,0,0 days 00:02:15.933833333,0 days 00:00:04.376770,0 days 00:00:08.915166666,0 days 00:00:17.455000,1.0,0.0,0.0,0.0,8.0,0.0,Renault,False,31,16.022957430234158,300,1079.2480181459928,11884,70.47681345369564,63.655317783989375,65.83650277230446,29
8,NOR,4,McLaren,6.0,11.0,Finished,8.0,Italy,2020.0,20.0,0 days 00:01:16.640000,0,0 days 00:01:30.918925925,0 days 00:00:17.477810,0 days 00:00:03.392740740,0 days 00:09:21.057400,5.0,0.0,0.0,14.0,45.0,0.0,Renault,False,4,108.57945745314576,328,5770.432502405719,12276,32.67946661778857,14.720707510424782,8.633093525179856,29
9,HAM,44,Mercedes,1.0,1.0,Finished,26.0,Italy,2020.0,35.0,0 days 00:01:15.144000,1,0 days 00:01:29.447148148,0 days 00:00:18.075583,0 days 00:00:01.920962962,0 days 00:09:20.077600,5.0,12.0,0.0,25.0,22.0,0.0,Mercedes,False,44,108.36777711588691,300,5690.034688173028,13010,32.86653988910782,0.002291160702011639,9.657242358979058,29
10,VET,5,Ferrari,10.0,14.0,Finished,1.0,Italy,2020.0,33.0,0 days 00:01:16.858000,0,0 days 00:01:30.994814814,0 days 00:00:15.607395,0 days 00:00:03.468629629,0 days 00:07:48.781000,6.0,15.0,0.0,7.0,37.0,0.0,Ferrari,False,5,108.69105989094075,332,5726.482655913485,12540,40.0636713559089,4.602941850341383,16.436786876231498,29
11,SAI,55,McLaren,18.0,9.0,Collision,0.0,Italy,2020.0,26.0,0 days 00:01:16.522000,0,0 days 00:02:15.128000,0 days 00:00:01.180912,0 days 00:00:06.667000,0 days 00:00:00,0.0,0.0,0.0,0.0,6.0,0.0,Renault,False,55,12.444072767263895,295,899.7579617834394,12206,79.30651147871512,73.28964853594832,75.09279200843147,29
12,LAT,6,Williams,15.0,19.0,Collision,0.0,Italy,2020.0,25.0,0 days 00:01:17.320000,0,0 days 00:02:15.910600,0 days 00:00:04.400693,0 days 00:00:07.738600,0 days 00:00:00,0.0,0.0,0.0,7.0,0.0,0.0,Mercedes,False,6,12.582344315630298,302,872.7626815744857,13235,79.41066764422857,73.05365898364111,76.18796682399304,29
13,RUS,63,Williams,11.0,18.0,Finished,0.0,Italy,2020.0,21.0,0 days 00:01:17.232000,0,0 days 00:01:31.744703703,0 days 00:00:17.364166,0 days 00:00:04.218518518,0 days 00:09:16.337000,5.0,14.0,0.0,29.0,16.0,0.0,Mercedes,False,63,108.57343170049947,338,5843.120217202035,12687,33.25406681024607,0.10997571369655867,10.149841909911562,29
14,RAI,7,Alfa Romeo Racing,9.0,13.0,Finished,2.0,Italy,2020.0,40.0,0 days 00:01:16.854000,0,0 days 00:01:31.212132075,0 days 00:00:15.886214,0 days 00:00:04.098773584,0 days 00:07:36.894833,6.0,15.0,0.0,27.0,17.0,0.0,Ferrari,False,7,108.75544150666728,326,5898.900311597856,12904,46.2443064656555,12.182101452595886,23.940338175319617,29
15,BOT,77,Mercedes,2.0,2.0,Finished,18.0,Italy,2020.0,31.0,0 days 00:01:15.203000,0,0 days 00:01:29.782537037,0 days 00:00:17.787479,0 days 00:00:02.256351851,0 days 00:09:20.456400,5.0,12.0,0.0,25.0,22.0,0.0,Mercedes,False,77,108.50025202767722,318,5797.811002153691,12622,31.9017092058837,20.586078907574574,11.474132795674288,29
16,GRO,8,Haas F1 Team,12.0,15.0,Finished,0.0,Italy,2020.0,34.0,0 days 00:01:17.069000,0,0 days 00:01:31.844566037,0 days 00:00:15.730128,0 days 00:00:04.731207547,0 days 00:09:01.003400,5.0,15.0,0.0,7.0,37.0,0.0,Ferrari,False,8,108.93829904229483,322,5760.065756312148,12455,30.07086560051322,22.15323282775054,10.058195481831095,29
17,GIO,99,Alfa Romeo Racing,17.0,17.0,Collision,0.0,Italy,2020.0,26.0,0 days 00:01:17.220000,0,0 days 00:02:16.983500,0 days 00:00:04.287393,0 days 00:00:08.522500,0 days 00:00:00,0.0,0.0,0.0,0.0,6.0,0.0,Ferrari,False,99,12.477798652797507,301,902.5231636346973,12516,85.53833111854466,78.89382761306878,80.93296063785914,29
0,GAS,10,AlphaTauri,9.0,9.0,Finished,2.0,Russia,2020.0,24.0,0 days 00:01:33,0,0 days 00:01:41.957979166,0 days 00:00:04.414441,0 days 00:00:02.932500,0 days 00:00:29.589500,2.0,24.0,0.0,11.0,18.0,0.0,,False,10,145.0466058763931,342,7954.738632525867,12936,46.468023702066255,0.04605323754259925,12.753676583463818,30
1,PER,11,Racing Point,4.0,4.0,Finished,12.0,Russia,2020.0,30.0,0 days 00:01:32.317000,0,0 days 00:01:40.735625,0 days 00:00:03.598099,0 days 00:00:01.710145833,0 days 00:00:29.602000,1.0,33.0,0.0,0.0,20.0,0.0,Mercedes,False,11,145.26274907125972,340,7677.087439747014,12904,45.93285437966289,0.586411224709097,16.89846796229775,30
2,LEC,16,Ferrari,6.0,10.0,Finished,8.0,Russia,2020.0,22.0,0 days 00:01:33.239000,0,0 days 00:01:41.375708333,0 days 00:00:03.308658,0 days 00:00:02.350229166,0 days 00:00:30.261000,1.0,25.0,0.0,28.0,0.0,0.0,Ferrari,False,16,145.33987289306438,320,7615.498603051795,12620,54.01151330938565,4.424181019925701,19.793681495809157,30
3,MAG,20,Haas F1 Team,12.0,18.0,+1 Lap,0.0,Russia,2020.0,28.0,0 days 00:01:34.681000,0,0 days 00:01:42.496212765,0 days 00:00:03.643243,0 days 00:00:03.434702127,0 days 00:00:30.188000,1.0,33.0,0.0,19.0,0.0,0.0,Ferrari,False,20,142.85072610604524,340,7635.049430474963,12513,45.062294679315954,0.8903625924902521,16.53311227779313,30
4,ALB,23,Red Bull Racing,10.0,15.0,Finished,1.0,Russia,2020.0,24.0,0 days 00:01:33.008000,0,0 days 00:01:41.916666666,0 days 00:00:03.737778,0 days 00:00:02.891187500,0 days 00:00:30.161000,2.0,26.0,0.0,26.0,1.0,0.0,Honda,False,23,145.2102176783028,338,7778.943385219981,12733,43.86128764852169,32.86973074207117,15.744066807896594,30
5,KVY,26,AlphaTauri,8.0,11.0,Finished,4.0,Russia,2020.0,26.0,0 days 00:01:33.249000,0,0 days 00:01:41.469791666,0 days 00:00:03.362108,0 days 00:00:02.444312500,0 days 00:00:29.662000,1.0,30.0,0.0,23.0,0.0,0.0,,False,26,145.13456756009947,338,7863.494366153941,13068,46.4468085106383,0.4083387062110466,14.328697307420713,30
6,RIC,3,Renault,5.0,5.0,Finished,10.0,Russia,2020.0,31.0,0 days 00:01:32.218000,0,0 days 00:01:41.092333333,0 days 00:00:03.828838,0 days 00:00:02.066854166,0 days 00:00:30.112000,1.0,38.0,0.0,0.0,15.0,0.0,Renault,False,3,145.26370083816892,338,7675.725522704246,12436,45.56651622609069,0.02149151085321298,11.135672837800497,30
7,OCO,31,Renault,7.0,7.0,Finished,6.0,Russia,2020.0,23.0,0 days 00:01:32.624000,0,0 days 00:01:41.543541666,0 days 00:00:03.465408,0 days 00:00:02.518062500,0 days 00:00:30.068000,1.0,35.0,0.0,0.0,18.0,0.0,Renault,False,31,145.2400601762304,339,7475.725399895613,12529,47.42052746308065,34.72107089128366,14.267292990697248,30
8,VER,33,Red Bull Racing,2.0,2.0,Finished,18.0,Russia,2020.0,22.0,0 days 00:01:31.867000,0,0 days 00:01:40.302375,0 days 00:00:03.736168,0 days 00:00:01.276895833,0 days 00:00:28.748000,1.0,28.0,0.0,25.0,0.0,0.0,Honda,False,33,145.26695526695528,335,7635.404685149366,12431,45.144515059408675,34.963617942341344,14.574314574314574,30
9,NOR,4,McLaren,15.0,8.0,+1 Lap,0.0,Russia,2020.0,20.0,0 days 00:01:32.847000,0,0 days 00:01:42.648914893,0 days 00:00:03.672053,0 days 00:00:03.587404255,0 days 00:00:34.238000,2.0,46.0,0.0,5.0,1.0,0.0,Renault,False,4,142.29102575911085,335,7522.299530256977,12107,46.7430229345123,0.4574621595898192,14.577384790150747,30
10,HAM,44,Mercedes,3.0,1.0,Finished,15.0,Russia,2020.0,35.0,0 days 00:01:31.304000,0,0 days 00:01:40.646166666,0 days 00:00:05.180394,0 days 00:00:01.620687500,0 days 00:00:41.352000,1.0,37.0,0.0,0.0,16.0,0.0,Mercedes,False,44,145.20708605814988,342,7407.959595959596,12422,45.78569893463511,0.7122900739922017,15.676522059500783,30
11,VET,5,Ferrari,13.0,14.0,+1 Lap,0.0,Russia,2020.0,33.0,0 days 00:01:33.609000,0,0 days 00:01:42.468042553,0 days 00:00:03.512380,0 days 00:00:03.406531914,0 days 00:00:29.395000,1.0,22.0,0.0,30.0,0.0,0.0,Ferrari,False,5,142.67563169690828,334,7502.536182493629,12673,50.532467532467535,2.818458137607074,18.464278038746123,30
12,LAT,6,Williams,16.0,20.0,+1 Lap,0.0,Russia,2020.0,25.0,0 days 00:01:35.066000,0,0 days 00:01:43.275021276,0 days 00:00:03.708162,0 days 00:00:04.213510638,0 days 00:00:29.862000,1.0,35.0,0.0,17.0,0.0,0.0,Mercedes,False,6,142.53037978569893,338,7612.894323170919,12756,46.505388228792484,0.346934389487581,18.234011851033127,30
13,RUS,63,Williams,18.0,13.0,+1 Lap,0.0,Russia,2020.0,21.0,0 days 00:01:33.583000,0,0 days 00:01:43.859744680,0 days 00:00:04.663654,0 days 00:00:04.798234042,0 days 00:00:29.757667,3.0,13.0,0.0,37.0,2.0,0.0,Mercedes,False,63,142.4570016272144,337,7638.893494212643,12643,45.60934573700531,0.12280863344693131,14.522120905099628,30
14,RAI,7,Alfa Romeo Racing,14.0,19.0,+1 Lap,0.0,Russia,2020.0,40.0,0 days 00:01:35.267000,0,0 days 00:01:42.466659574,0 days 00:00:03.839422,0 days 00:00:03.405148936,0 days 00:00:33.317000,1.0,35.0,0.0,17.0,0.0,0.0,Ferrari,False,7,142.72358846826933,337,7599.9457185840165,12665,53.72908415461607,6.432102176783028,21.123084952872187,30
15,BOT,77,Mercedes,1.0,3.0,Finished,26.0,Russia,2020.0,31.0,0 days 00:01:31.956000,1,0 days 00:01:40.155500,0 days 00:00:03.803667,0 days 00:00:01.130020833,0 days 00:00:29.750000,1.0,27.0,0.0,26.0,0.0,0.0,Mercedes,False,77,145.15925209542232,320,7630.713825181911,12669,45.79337447422554,0.5925516563814437,16.23837155752049,30
16,GRO,8,Haas F1 Team,17.0,16.0,+1 Lap,0.0,Russia,2020.0,34.0,0 days 00:01:34.592000,0,0 days 00:01:43.343446808,0 days 00:00:05.208982,0 days 00:00:04.281936170,0 days 00:00:30.021000,2.0,25.0,0.0,27.0,0.0,0.0,Ferrari,False,8,142.92247705013662,333,7637.141444843573,12541,44.06539559731049,0.16886187098953057,15.154585367351325,30
17,GIO,99,Alfa Romeo Racing,11.0,17.0,+1 Lap,0.0,Russia,2020.0,26.0,0 days 00:01:34.594000,0,0 days 00:01:42.413234042,0 days 00:00:03.458345,0 days 00:00:03.351723404,0 days 00:00:29.767000,1.0,36.0,0.0,16.0,0.0,0.0,Ferrari,False,99,142.93423597678918,334,7543.367105707532,12600,56.1813269472844,8.943538730772774,22.848546252801572,30
0,GAS,10,AlphaTauri,6.0,12.0,Finished,8.0,Germany,2020.0,24.0,0 days 00:01:26.776000,0,0 days 00:01:36.078491525,0 days 00:00:09.742107,0 days 00:00:04.389118644,0 days 00:00:22.771000,2.0,14.0,0.0,30.0,16.0,0.0,,False,10,190.15609634136177,327,10551.305400450037,12891,62.36840570047504,46.23301941828486,18.08067338944912,31
1,PER,11,Racing Point,4.0,9.0,Finished,12.0,Germany,2020.0,30.0,0 days 00:01:26.330000,0,0 days 00:01:36.014016949,0 days 00:00:11.023205,0 days 00:00:04.324644067,0 days 00:00:22.746000,2.0,0.0,0.0,17.0,43.0,0.0,Mercedes,False,11,190.0266688890741,329,10250.590465872156,13095,60.188890740895076,33.11525960496708,22.447703975331276,31
2,LEC,16,Ferrari,7.0,4.0,Finished,6.0,Germany,2020.0,22.0,0 days 00:01:26.035000,0,0 days 00:01:36.321728813,0 days 00:00:10.171019,0 days 00:00:04.632355932,0 days 00:00:22.835500,2.0,0.0,0.0,50.0,10.0,0.0,Ferrari,False,16,189.6949745812151,320,9863.286398866572,12339,63.69226602216851,39.38244853737812,20.74756229685807,31
3,MAG,20,Haas F1 Team,13.0,15.0,Finished,0.0,Germany,2020.0,28.0,0 days 00:01:27.125000,0,0 days 00:01:36.522627118,0 days 00:00:08.469950,0 days 00:00:04.833254237,0 days 00:00:23.065000,2.0,0.0,0.0,46.0,14.0,0.0,Ferrari,False,20,190.35465455454622,319,10126.847778981582,12649,58.84173681140095,45.95382948579048,21.030919243270272,31
4,ALB,23,Red Bull Racing,17.0,5.0,Radiator,0.0,Germany,2020.0,24.0,0 days 00:01:26.047000,0,0 days 00:01:35.783363636,0 days 00:00:05.622329,0 days 00:00:03.668681818,0 days 00:00:23.562000,1.0,0.0,0.0,16.0,7.0,0.0,Honda,False,23,75.10675889657472,328,3829.0529627468954,12706,85.45891324277024,60.559213267772314,68.95991332611051,31
5,KVY,26,AlphaTauri,15.0,13.0,Finished,0.0,Germany,2020.0,26.0,0 days 00:01:26.848000,0,0 days 00:01:36.615559322,0 days 00:00:09.113096,0 days 00:00:04.926186440,0 days 00:00:26.676500,2.0,27.0,0.0,17.0,16.0,0.0,,False,26,189.86203016918077,327,10461.186057171431,13250,62.11525960496708,45.403783648637386,18.668222351862653,31
6,HUL,27,Racing Point,8.0,20.0,Finished,4.0,Germany,2020.0,33.0,0 days 00:01:28.021000,0,0 days 00:01:36.206491525,0 days 00:00:09.252606,0 days 00:00:04.517118644,0 days 00:00:22.693000,2.0,0.0,0.0,15.0,45.0,0.0,Mercedes,False,27,189.93507792316026,334,10170.250270855904,13298,58.14067838986582,5.467122260188349,20.885073756146348,31
7,RIC,3,Renault,3.0,6.0,Finished,15.0,Germany,2020.0,31.0,0 days 00:01:26.096000,0,0 days 00:01:36.034406779,0 days 00:00:11.781469,0 days 00:00:04.345033898,0 days 00:00:22.344500,2.0,0.0,0.0,28.0,32.0,0.0,Renault,False,3,190.18759896658054,319,10144.233686140511,12368,61.76477206433869,46.099674972914414,14.992916076339696,31
8,OCO,31,Renault,18.0,7.0,Gearbox,0.0,Germany,2020.0,23.0,0 days 00:01:26.242000,0,0 days 00:01:35.660428571,0 days 00:00:05.241295,0 days 00:00:03.462095238,0 days 00:00:00,0.0,0.0,0.0,0.0,22.0,0.0,Renault,False,31,69.0945078756563,313,3502.5055837986497,12071,87.63859488290692,62.60521710142511,70.53504458704893,31
9,VER,33,Red Bull Racing,2.0,3.0,Finished,19.0,Germany,2020.0,23.0,0 days 00:01:25.467000,1,0 days 00:01:32.799803571,0 days 00:00:07.568275,0 days 00:00:01.596910714,0 days 00:00:22.337000,2.0,0.0,0.0,29.0,31.0,0.0,Honda,False,33,190.5356696391366,316,10154.279898324861,12641,59.510709225768814,45.166263855321276,19.80165013751146,31
10,NOR,4,McLaren,16.0,8.0,Power Unit,0.0,Germany,2020.0,20.0,0 days 00:01:26.316000,0,0 days 00:01:34.518048780,0 days 00:00:04.214481,0 days 00:00:03.047268292,0 days 00:00:21.991000,1.0,0.0,0.0,13.0,29.0,0.0,Renault,False,4,133.22360196683056,316,6882.719934994583,12398,76.94312026002167,31.07758979914993,43.80365030419202,31
11,HAM,44,Mercedes,1.0,2.0,Finished,25.0,Germany,2020.0,35.0,0 days 00:01:25.390000,0,0 days 00:01:32.534571428,0 days 00:00:07.764398,0 days 00:00:01.331678571,0 days 00:00:23.581500,2.0,0.0,0.0,29.0,31.0,0.0,Mercedes,False,44,190.2350612551046,302,9873.57550629219,12982,61.32998583215268,42.857738144845406,21.814317859821653,31
12,VET,5,Ferrari,11.0,11.0,Finished,0.0,Germany,2020.0,33.0,0 days 00:01:26.738000,0,0 days 00:01:36.389372881,0 days 00:00:07.821967,0 days 00:00:04.700000,0 days 00:00:23.491000,2.0,30.0,0.0,11.0,19.0,0.0,Ferrari,False,5,189.85423785315442,334,9793.401533461121,12427,63.67726477206434,46.083006917243104,23.197766480540043,31
13,SAI,55,McLaren,5.0,10.0,Finished,10.0,Germany,2020.0,26.0,0 days 00:01:26.361000,0,0 days 00:01:36.096372881,0 days 00:00:10.707570,0 days 00:00:04.407000,0 days 00:00:22.572000,2.0,0.0,0.0,16.0,44.0,0.0,Renault,False,55,190.1995999666639,324,10028.890407533961,12302,62.10009167430619,0.012501041753479459,19.37661471789316,31
14,LAT,6,Williams,14.0,18.0,Finished,0.0,Germany,2020.0,25.0,0 days 00:01:27.812000,0,0 days 00:01:36.570677966,0 days 00:00:07.873569,0 days 00:00:04.881305084,0 days 00:00:24.400000,2.0,0.0,0.0,46.0,14.0,0.0,Mercedes,False,6,189.7628135677973,322,9953.060255021252,12547,63.522668555712976,46.67472289357447,21.50595882990249,31
15,RUS,63,Williams,20.0,17.0,Collision,0.0,Germany,2020.0,21.0,0 days 00:01:27.564000,0,0 days 00:01:37.468818181,0 days 00:00:06.041854,0 days 00:00:05.488181818,0 days 00:00:22.496000,1.0,0.0,0.0,1.0,11.0,0.0,Mercedes,False,63,38.947578964913745,322,2133.7543961996835,12505,94.05858821568464,78.13984498708226,82.6152179348279,31
16,RAI,7,Alfa Romeo Racing,12.0,19.0,Finished,0.0,Germany,2020.0,40.0,0 days 00:01:27.817000,0,0 days 00:01:36.344355932,0 days 00:00:09.099520,0 days 00:00:04.654983050,0 days 00:00:27.940500,2.0,0.0,0.0,34.0,26.0,0.0,Ferrari,False,7,189.84890407533962,331,9984.755646303858,12780,60.95362113509459,45.082923576964745,23.893657804817067,31
17,BOT,77,Mercedes,19.0,1.0,Power Unit,0.0,Germany,2020.0,31.0,0 days 00:01:25.269000,0,0 days 00:01:36.839235294,0 days 00:00:08.316871,0 days 00:00:04.207529411,0 days 00:00:22.625000,1.0,0.0,0.0,5.0,13.0,0.0,Mercedes,False,77,56.39232436036336,309,2980.5649220768396,12819,89.56125510459205,68.12234352862738,74.34786232186016,31
18,GRO,8,Haas F1 Team,9.0,16.0,Finished,2.0,Germany,2020.0,34.0,0 days 00:01:27.118000,0,0 days 00:01:36.294000,0 days 00:00:08.790628,0 days 00:00:04.604627118,0 days 00:00:23.635000,1.0,32.0,0.0,28.0,0.0,0.0,Ferrari,False,8,190.43095257938162,325,10240.109217434787,12765,58.093966163846986,46.933077756479705,19.57663138594883,31
19,GIO,99,Alfa Romeo Racing,10.0,14.0,Finished,1.0,Germany,2020.0,26.0,0 days 00:01:26.936000,0,0 days 00:01:36.387237288,0 days 00:00:09.094367,0 days 00:00:04.697864406,0 days 00:00:22.627000,2.0,0.0,0.0,45.0,15.0,0.0,Ferrari,False,99,189.91957663138595,307,10010.560755062921,12658,62.29548295691308,46.34136178014835,20.639219934994582,31
0,GAS,10,AlphaTauri,5.0,9.0,+1 Lap,10.0,Portugal,2020.0,24.0,0 days 00:01:17.209000,0,0 days 00:01:23.024703125,0 days 00:00:03.370760,0 days 00:00:02.048890625,0 days 00:00:27.204000,1.0,0.0,0.0,37.0,28.0,0.0,,False,10,145.33933962563955,334,7915.0436965710105,13014,49.01773286299933,1.1885467314964884,16.077160199574156,32
1,PER,11,Racing Point,7.0,5.0,+1 Lap,6.0,Portugal,2020.0,30.0,0 days 00:01:17.129000,0,0 days 00:01:22.960000,0 days 00:00:04.079063,0 days 00:00:01.984187500,0 days 00:00:26.406000,2.0,0.0,0.0,44.0,21.0,0.0,Mercedes,False,11,145.2818508278514,344,7631.6769631677635,13257,49.35278227984873,1.1376998125019862,18.44154193281851,32
2,LEC,16,Ferrari,4.0,4.0,Finished,12.0,Portugal,2020.0,23.0,0 days 00:01:17.090000,0,0 days 00:01:22.514276923,0 days 00:00:03.259377,0 days 00:00:01.569646153,0 days 00:00:26.940000,1.0,32.0,0.0,34.0,0.0,0.0,Ferrari,False,16,147.80926049512186,334,7553.845774938824,12404,53.932278259764196,2.8092922744462454,19.766739759112724,32
3,STR,18,Racing Point,20.0,12.0,Collision damage,0.0,Portugal,2020.0,21.0,0 days 00:01:17.476000,0,0 days 00:01:25.067120,0 days 00:00:06.914748,0 days 00:00:03.749100,0 days 00:00:36.898500,2.0,16.0,0.0,18.0,17.0,0.0,Mercedes,False,18,112.9347252677408,339,5974.298979883688,13065,53.60298090062605,15.101534941367149,30.476372072329745,32
4,MAG,20,Haas F1 Team,16.0,19.0,+1 Lap,0.0,Portugal,2020.0,28.0,0 days 00:01:18.508000,0,0 days 00:01:23.877046875,0 days 00:00:03.507253,0 days 00:00:02.901234375,0 days 00:00:27.300000,1.0,31.0,0.0,34.0,0.0,0.0,Ferrari,False,20,145.7146852257921,342,7668.228938252772,12509,46.85324308005212,38.92013855785426,17.246639336447707,32
5,ALB,23,Red Bull Racing,12.0,6.0,+1 Lap,0.0,Portugal,2020.0,24.0,0 days 00:01:17.411000,0,0 days 00:01:23.327750,0 days 00:00:04.419982,0 days 00:00:02.351937500,0 days 00:00:26.084500,2.0,0.0,0.0,27.0,38.0,0.0,Honda,False,23,145.818508278514,335,7789.647694410017,12754,46.220770966409255,35.08755203864366,16.553850065147614,32
6,KVY,26,AlphaTauri,19.0,13.0,+2 Laps,0.0,Portugal,2020.0,26.0,0 days 00:01:17.728000,0,0 days 00:01:24.517111111,0 days 00:00:06.171891,0 days 00:00:03.515650793,0 days 00:00:30.077000,2.0,30.0,0.0,25.0,9.0,0.0,,False,26,142.98662090443958,341,7812.761019480726,12803,48.05669431467887,0.9788031906441669,16.25830234849207,32
7,RIC,3,Renault,9.0,10.0,+1 Lap,2.0,Portugal,2020.0,31.0,0 days 00:01:17.481000,0,0 days 00:01:23.115531250,0 days 00:00:03.183557,0 days 00:00:02.139718750,0 days 00:00:26.999000,1.0,0.0,0.0,51.0,14.0,0.0,Renault,False,3,145.44306734038835,328,7688.8417071853055,12155,49.88978930307942,0.502113325070709,13.423586614548574,32
8,OCO,31,Renault,8.0,11.0,+1 Lap,4.0,Portugal,2020.0,23.0,0 days 00:01:17.614000,0,0 days 00:01:23.079250,0 days 00:00:03.278374,0 days 00:00:02.103437500,0 days 00:00:28.535000,1.0,0.0,0.0,53.0,12.0,0.0,Renault,False,31,145.4783106111164,342,7424.878189849684,12483,50.04083643181746,0.4925795277592398,16.226523024120507,32
9,VER,33,Red Bull Racing,3.0,3.0,Finished,15.0,Portugal,2020.0,23.0,0 days 00:01:16.879000,0,0 days 00:01:22.040661538,0 days 00:00:03.183570,0 days 00:00:01.096030769,0 days 00:00:26.394000,1.0,0.0,0.0,43.0,23.0,0.0,Honda,False,33,147.72142244255886,329,7701.048940159532,12705,47.65811802841072,0.7531699876060635,14.9299265897607,32
10,NOR,4,McLaren,13.0,8.0,+1 Lap,0.0,Portugal,2020.0,20.0,0 days 00:01:17.321000,0,0 days 00:01:23.575812500,0 days 00:00:05.215627,0 days 00:00:02.600000,0 days 00:00:31.278500,2.0,25.0,0.0,22.0,18.0,0.0,Renault,False,4,145.45056726094003,340,7558.397146216671,12333,49.525439349159434,0.7563479200432199,15.705342104426858,32
11,HAM,44,Mercedes,1.0,1.0,Finished,26.0,Portugal,2020.0,35.0,0 days 00:01:16.652000,1,0 days 00:01:21.516430769,0 days 00:00:03.410122,0 days 00:00:00.571800,0 days 00:00:27.162000,1.0,26.0,0.0,40.0,0.0,0.0,Mercedes,False,44,147.73178250230401,330,7552.10039088569,12861,49.90107096323132,1.0582515015730767,17.310197985190833,32
12,VET,5,Ferrari,10.0,15.0,+1 Lap,1.0,Portugal,2020.0,33.0,0 days 00:01:17.446000,0,0 days 00:01:23.098031250,0 days 00:00:03.473306,0 days 00:00:02.122218750,0 days 00:00:26.666000,1.0,38.0,0.0,27.0,0.0,0.0,Ferrari,False,5,145.6664124320717,337,7533.499189627229,12740,55.00222455270601,4.515841993199224,22.998697047700766,32
13,SAI,55,McLaren,6.0,7.0,+1 Lap,8.0,Portugal,2020.0,26.0,0 days 00:01:17.183000,0,0 days 00:01:23.097718750,0 days 00:00:03.206298,0 days 00:00:02.121906250,0 days 00:00:27.299000,1.0,0.0,0.0,39.0,26.0,0.0,Renault,False,55,145.31620427749706,341,7361.184955667843,12099,49.42797216131185,1.201258461245114,18.015698986239553,32
14,LAT,6,Williams,18.0,20.0,+2 Laps,0.0,Portugal,2020.0,25.0,0 days 00:01:18.494000,0,0 days 00:01:24.099666666,0 days 00:00:03.294498,0 days 00:00:03.098206349,0 days 00:00:26.739000,1.0,40.0,0.0,24.0,0.0,0.0,Mercedes,False,6,143.3584072202625,337,7546.779165474942,12703,48.99729875742842,1.1567674071249245,19.604665204817746,32
15,RUS,63,Williams,14.0,14.0,+1 Lap,0.0,Portugal,2020.0,21.0,0 days 00:01:17.788000,0,0 days 00:01:23.650531250,0 days 00:00:04.066682,0 days 00:00:02.674718750,0 days 00:00:32.991000,1.0,29.0,0.0,36.0,0.0,0.0,Mercedes,False,63,145.49941208249913,340,7583.058410398195,12689,48.53595830552642,0.6864334064257794,16.922490227857757,32
16,RAI,7,Alfa Romeo Racing,11.0,16.0,+1 Lap,0.0,Portugal,2020.0,41.0,0 days 00:01:18.201000,0,0 days 00:01:23.248312500,0 days 00:00:03.465905,0 days 00:00:02.272500,0 days 00:00:29.061000,1.0,0.0,0.0,54.0,11.0,0.0,Ferrari,False,7,145.40045126640607,333,7574.228016652366,12762,58.45743159500429,9.130199891950298,26.39272889058379,32
17,BOT,77,Mercedes,2.0,2.0,Finished,18.0,Portugal,2020.0,31.0,0 days 00:01:16.466000,0,0 days 00:01:21.945646153,0 days 00:00:03.499145,0 days 00:00:01.001015384,0 days 00:00:26.512000,1.0,25.0,0.0,41.0,0.0,0.0,Mercedes,False,77,147.54240950837385,334,7568.467632758127,13114,50.24482791495853,0.7913051768519401,16.483935551530173,32
18,GRO,8,Haas F1 Team,17.0,18.0,+1 Lap,0.0,Portugal,2020.0,34.0,0 days 00:01:18.364000,0,0 days 00:01:23.847078125,0 days 00:00:03.402353,0 days 00:00:02.871265625,0 days 00:00:26.985000,1.0,39.0,0.0,26.0,0.0,0.0,Ferrari,False,8,145.8373851971907,334,7745.223186195061,12849,46.501001048717704,0.44491054120189405,17.370578701496804,32
19,GIO,99,Alfa Romeo Racing,15.0,17.0,+1 Lap,0.0,Portugal,2020.0,26.0,0 days 00:01:18.323000,0,0 days 00:01:23.846859375,0 days 00:00:03.368683,0 days 00:00:02.871046875,0 days 00:00:26.473000,1.0,37.0,0.0,28.0,0.0,0.0,Ferrari,False,99,145.4761813963835,333,7716.462357390282,12876,51.51809832522961,2.6948867067086155,19.17882225823879,32
