,Abbreviation,DriverNumber,TeamName,Position,GridPosition,Status,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLapPoint,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,Driver,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID
13,HAM,44,Mercedes,13.0,14.0,+1 Lap,0.0,Italy,2022.0,36.0,0 days 00:01:20.470000,0,0 days 00:01:28.750786885,0 days 00:00:13.550708,0 days 00:00:02.975295081,0 days 00:00:32.740000,1.0,0.0,18.0,44.0,0.0,0.0,Mercedes,False,44,123.21408948194663,340,6496.734077147343,12970,49.41374187037452,9.122000448531061,25.64756671899529,62
14,MSC,47,Haas F1 Team,17.0,10.0,+1 Lap,0.0,Italy,2022.0,23.0,0 days 00:01:20.422000,0,0 days 00:01:28.100166666,0 days 00:00:11.245349,0 days 00:00:03.328333333,0 days 00:00:31.152000,2.0,0.0,18.0,34.0,10.0,0.0,Ferrari,False,47,123.40614487553263,330,6814.887138371832,13022,49.17030163713837,9.32664274501009,24.649585108768783,62
15,VET,5,Aston Martin,8.0,13.0,Finished,4.0,Italy,2022.0,35.0,0 days 00:01:19.957000,0,0 days 00:01:28.302741935,0 days 00:00:13.539575,0 days 00:00:02.643403225,0 days 00:00:30.484000,1.0,0.0,17.0,46.0,0.0,0.0,Mercedes,False,5,125.06817672123795,310,6705.344612020633,13258,39.32372729311505,0.02242655303879794,16.576026014801528,62
16,LAT,6,Williams,16.0,19.0,+1 Lap,0.0,Italy,2022.0,26.0,0 days 00:01:21.971000,0,0 days 00:01:27.814366666,0 days 00:00:10.905899,0 days 00:00:03.042533333,0 days 00:00:31.125000,1.0,0.0,18.0,44.0,0.0,0.0,Mercedes,False,6,123.1735254541377,327,6487.330595424984,12986,52.6175712043059,13.540031397174253,30.071204305898185,62
17,RUS,63,Mercedes,4.0,11.0,Finished,12.0,Italy,2022.0,23.0,0 days 00:01:20.383000,0,0 days 00:01:27.915854838,0 days 00:00:13.697143,0 days 00:00:02.256516129,0 days 00:00:31.079000,1.0,0.0,18.0,45.0,0.0,0.0,Mercedes,False,63,125.29047992823503,308,6758.338865216416,13010,46.78055617851536,6.209351872617179,20.175487777528595,62
18,BOT,77,Alfa Romeo,5.0,7.0,Finished,10.0,Italy,2022.0,32.0,0 days 00:01:20.192000,0,0 days 00:01:28.006000,0 days 00:00:14.205622,0 days 00:00:02.267163934,0 days 00:00:40.957000,1.0,0.0,18.0,45.0,0.0,0.0,,False,77,125.20296030500113,332,6645.939812738282,12666,42.28806907378336,1.5810719892352547,18.841107871720116,62
0,VER,1,Red Bull Racing,1.0,3.0,Finished,26.0,United States,2022.0,24.0,0 days 00:01:28.991000,1,0 days 00:01:34.866557692,0 days 00:00:07.498147,0 days 00:00:01.353923076,0 days 00:00:18.798000,1.0,31.0,0.0,26.0,0.0,0.0,Red Bull,False,1,122.02974316487158,338,6511.013753106877,12623,46.03170394918531,9.061032863849764,22.187241093620546,63
1,GAS,10,AlphaTauri,18.0,7.0,Suspension,0.0,United States,2022.0,25.0,0 days 00:01:29.690000,0,0 days 00:01:37.497097560,0 days 00:00:06.278272,0 days 00:00:03.657365853,0 days 00:00:19.275000,2.0,24.0,0.0,16.0,5.0,0.0,,False,10,96.77191383595692,333,5233.301546534107,12883,47.66255178127589,16.35459817729909,25.625517812758908,63
2,PER,11,Red Bull Racing,4.0,4.0,Finished,12.0,United States,2022.0,32.0,0 days 00:01:29.036000,0,0 days 00:01:37.547150943,0 days 00:00:11.546270,0 days 00:00:03.555584905,0 days 00:00:18.476000,2.0,14.0,0.0,43.0,0.0,0.0,Red Bull,False,11,119.99486329743165,340,6391.051367025683,12604,38.02421982877658,0.811930405965203,13.617785142225905,63
3,ALO,14,Alpine,11.0,11.0,Finished,0.0,United States,2022.0,40.0,0 days 00:01:30.160000,0,0 days 00:01:38.888454545,0 days 00:00:11.028724,0 days 00:00:04.630072727,0 days 00:00:21.638000,1.0,42.0,0.0,15.0,0.0,0.0,Renault,False,14,120.01916597624965,333,6357.227395747032,12451,38.893427230046946,1.0936205468102735,14.48494890914112,63
4,LEC,16,Ferrari,2.0,1.0,Finished,18.0,United States,2022.0,24.0,0 days 00:01:28.796000,0,0 days 00:01:36.138113207,0 days 00:00:10.524097,0 days 00:00:02.354490566,0 days 00:00:19.697000,1.0,33.0,0.0,24.0,0.0,0.0,Ferrari,False,16,122.21668047500691,331,6471.566335266501,12572,54.667688483844245,13.822148577740956,29.284727975697322,63
5,STR,18,Aston Martin,10.0,0.0,Finished,1.0,United States,2022.0,23.0,0 days 00:01:29.996000,0,0 days 00:01:38.819872727,0 days 00:00:10.489429,0 days 00:00:04.561490909,0 days 00:00:19.074000,1.0,40.0,0.0,17.0,0.0,0.0,Mercedes,False,18,114.43084783209058,344,6499.868903617785,12761,60.743496271748135,26.260701463684065,39.356531344932336,63
6,MAG,20,Haas F1 Team,16.0,16.0,Front wing,0.0,United States,2022.0,29.0,0 days 00:01:30.975000,0,0 days 00:01:39.090833333,0 days 00:00:10.527591,0 days 00:00:04.780592592,0 days 00:00:20.216500,2.0,30.0,0.0,27.0,0.0,0.0,Ferrari,False,20,115.29367578017123,346,5939.328251864126,12615,52.4917149958575,16.467826567246615,30.03314001657001,63
7,TSU,22,AlphaTauri,12.0,9.0,Finished,0.0,United States,2022.0,21.0,0 days 00:01:29.932000,0,0 days 00:01:36.362528301,0 days 00:00:03.819267,0 days 00:00:02.875075471,0 days 00:00:19.244000,2.0,30.0,0.0,11.0,16.0,0.0,,False,22,121.90847832090583,342,6574.169014084507,12920,41.03982325324496,2.8859431096382218,15.075945871306267,63
8,ALB,23,Williams,9.0,18.0,Finished,2.0,United States,2022.0,26.0,0 days 00:01:31.266000,0,0 days 00:01:38.865854545,0 days 00:00:10.179323,0 days 00:00:04.607472727,0 days 00:00:20.059000,1.0,41.0,0.0,16.0,0.0,0.0,Mercedes,False,23,121.99544324772162,346,6479.249765258216,13189,46.333333333333336,11.40016570008285,26.05357636012151,63
9,ZHO,24,Alfa Romeo,20.0,17.0,Water leak,0.0,United States,2022.0,22.0,0 days 00:01:31.020000,0,0 days 00:01:41.506600,0 days 00:00:11.313262,0 days 00:00:07.240400,0 days 00:00:00,0.0,0.0,0.0,6.0,0.0,0.0,,False,24,19.627064346865506,340,1130.2489367578016,12180,66.71297983982325,58.60535763601216,61.68461750897543,63
10,RIC,3,McLaren,13.0,14.0,Finished,0.0,United States,2022.0,33.0,0 days 00:01:30.310000,0,0 days 00:01:38.975600,0 days 00:00:10.046045,0 days 00:00:04.717218181,0 days 00:00:19.382000,2.0,11.0,0.0,30.0,16.0,0.0,Mercedes,False,3,119.79210162938415,336,6512.110798122066,12736,48.907042253521126,12.217619442143054,22.35294117647059,63
11,NOR,4,McLaren,19.0,8.0,Collision,0.0,United States,2022.0,22.0,0 days 00:01:29.634000,0,0 days 00:01:35.962342105,0 days 00:00:03.370528,0 days 00:00:02.494052631,0 days 00:00:19.986000,1.0,21.0,0.0,18.0,0.0,0.0,Mercedes,False,4,81.55539906103286,337,4528.561916597625,12652,59.54592653962994,33.08478320905827,41.786799226732946,63
12,HAM,44,Mercedes,6.0,6.0,Finished,8.0,United States,2022.0,36.0,0 days 00:01:29.625000,0,0 days 00:01:37.641074074,0 days 00:00:10.383688,0 days 00:00:03.649518518,0 days 00:00:18.820000,1.0,35.0,0.0,22.0,0.0,0.0,Mercedes,False,44,122.17384700359017,336,6319.6131731565865,12891,51.643689588511464,12.728528030930683,26.614194973764153,63
13,MSC,47,Haas F1 Team,15.0,15.0,Finished,0.0,United States,2022.0,23.0,0 days 00:01:30.423000,0,0 days 00:01:39.657145454,0 days 00:00:11.259017,0 days 00:00:05.398763636,0 days 00:00:26.397000,2.0,40.0,0.0,17.0,0.0,0.0,Ferrari,False,47,122.19671361502347,342,6621.240513670256,12654,48.09201877934272,10.48605357636012,25.556476111571392,63
14,VET,5,Aston Martin,17.0,0.0,Collision,0.0,United States,2022.0,35.0,0 days 00:01:30.214000,0,0 days 00:01:39.511788461,0 days 00:00:10.937505,0 days 00:00:05.102884615,0 days 00:00:19.861000,1.0,41.0,0.0,13.0,0.0,0.0,Mercedes,False,5,106.37644297155482,345,6333.854377243855,12919,54.28964374482187,22.214857774095552,35.051090858878766,63
15,SAI,55,Ferrari,3.0,2.0,Finished,15.0,United States,2022.0,28.0,0 days 00:01:28.986000,0,0 days 00:01:37.417333333,0 days 00:00:12.111407,0 days 00:00:03.199240740,0 days 00:00:22.063000,1.0,30.0,0.0,27.0,0.0,0.0,Ferrari,False,55,122.19049986191659,320,6528.871665285833,12812,50.541894504280584,10.67937033968517,25.589616128141397,63
16,LAT,6,Williams,14.0,19.0,Finished,0.0,United States,2022.0,26.0,0 days 00:01:31.325000,0,0 days 00:01:38.042185185,0 days 00:00:05.850848,0 days 00:00:04.224148148,0 days 00:00:19.185000,1.0,34.0,0.0,23.0,0.0,0.0,Mercedes,False,6,122.15838166252416,338,6490.473708920188,13182,48.03385805026236,12.43579121789561,26.426401546534105,63
17,RUS,63,Mercedes,5.0,12.0,Finished,10.0,United States,2022.0,23.0,0 days 00:01:30.173000,0,0 days 00:01:37.614388888,0 days 00:00:10.487578,0 days 00:00:03.622833333,0 days 00:00:19.035000,1.0,40.0,0.0,17.0,0.0,0.0,Mercedes,False,63,122.21825462579397,343,6412.040320353493,12663,47.417343275338304,10.334161833747583,22.75890637945319,63
18,BOT,77,Alfa Romeo,7.0,5.0,Finished,6.0,United States,2022.0,32.0,0 days 00:01:29.475000,0,0 days 00:01:37.789000,0 days 00:00:10.562532,0 days 00:00:03.797444444,0 days 00:00:19.614000,1.0,31.0,0.0,26.0,0.0,0.0,,False,77,122.26075669704501,338,6432.818862192765,13131,40.30847832090583,2.3391328362330848,17.207953603976804,63
0,VER,1,Red Bull Racing,1.0,2.0,Finished,25.0,Spain,2022.0,24.0,0 days 00:01:19.073000,0,0 days 00:01:28.472861538,0 days 00:00:03.877035,0 days 00:00:01.717446153,0 days 00:00:22.026667,3.0,0.0,0.0,37.0,29.0,0.0,Red Bull,False,1,117.41027468611217,330,6843.273671802182,12627,35.535363780909044,25.03700860792807,13.830253851636604,64
1,GAS,10,AlphaTauri,13.0,14.0,+1 Lap,0.0,Spain,2022.0,25.0,0 days 00:01:20.719000,0,0 days 00:01:30.373156250,0 days 00:00:04.409999,0 days 00:00:03.606812500,0 days 00:00:23.931000,3.0,0.0,0.0,19.0,46.0,0.0,,False,10,115.8763090081693,332,6446.634327539887,12856,40.34615384615385,3.1662920116234443,15.623115302374032,64
2,PER,11,Red Bull Racing,2.0,5.0,Finished,19.0,Spain,2022.0,32.0,0 days 00:01:19.420000,1,0 days 00:01:28.635876923,0 days 00:00:03.976502,0 days 00:00:01.880461538,0 days 00:00:21.781667,3.0,0.0,0.0,36.0,30.0,0.0,Red Bull,False,11,117.37795383518834,330,6827.478617248753,12935,37.036076539283954,0.962223806129722,15.765666977356215,64
3,ALO,14,Alpine,9.0,20.0,+1 Lap,2.0,Spain,2022.0,40.0,0 days 00:01:21.043000,0,0 days 00:01:29.815609375,0 days 00:00:04.129253,0 days 00:00:03.049265625,0 days 00:00:23.232000,3.0,0.0,0.0,21.0,44.0,0.0,Renault,False,14,119.19244476122594,328,6747.565299632655,12284,38.82285213005099,0.7785514556719119,15.916442787433521,64
4,LEC,16,Ferrari,20.0,1.0,Turbo,0.0,Spain,2022.0,24.0,0 days 00:01:18.750000,0,0 days 00:01:29.727384615,0 days 00:00:05.350596,0 days 00:00:02.040538461,0 days 00:00:21.794000,1.0,0.0,0.0,6.0,21.0,0.0,Ferrari,False,16,52.75108284445419,305,3230.9920225889578,12582,69.97491638795987,50.392017106200996,61.55765118701684,64
5,STR,18,Aston Martin,15.0,17.0,+1 Lap,0.0,Spain,2022.0,23.0,0 days 00:01:21.418000,0,0 days 00:01:30.693312500,0 days 00:00:04.786043,0 days 00:00:03.926968750,0 days 00:00:23.346333,3.0,0.0,0.0,19.0,46.0,0.0,Mercedes,False,18,115.43587916004167,326,6363.940402434344,12490,46.966390701244585,13.144909260376117,28.04704205274412,64
6,MAG,20,Haas F1 Team,17.0,8.0,+2 Laps,0.0,Spain,2022.0,30.0,0 days 00:01:19.682000,0,0 days 00:01:30.749888888,0 days 00:00:04.277008,0 days 00:00:03.972904761,0 days 00:00:26.755000,2.0,35.0,0.0,28.0,1.0,0.0,Ferrari,False,20,117.6047754811119,331,6594.383738143539,12503,47.33757333187126,11.475409836065573,27.929162783047317,64
7,TSU,22,AlphaTauri,10.0,13.0,+1 Lap,1.0,Spain,2022.0,22.0,0 days 00:01:20.639000,0,0 days 00:01:29.907625,0 days 00:00:04.106620,0 days 00:00:03.141281250,0 days 00:00:22.733667,3.0,0.0,0.0,21.0,44.0,0.0,,False,22,115.961182082351,327,6415.428833817644,12894,38.91647020121717,2.568671528044301,16.03980481386041,64
8,ALB,23,Williams,18.0,18.0,+2 Laps,0.0,Spain,2022.0,26.0,0 days 00:01:21.645000,0,0 days 00:01:31.925396825,0 days 00:00:04.733496,0 days 00:00:05.148412698,0 days 00:00:23.202000,4.0,0.0,0.0,23.0,41.0,0.0,Mercedes,False,23,117.3687976314491,327,6450.3513898788315,13277,44.05702066999287,11.069685838039366,26.994352760568013,64
9,ZHO,24,Alfa Romeo,19.0,15.0,Power loss,0.0,Spain,2022.0,22.0,0 days 00:01:20.476000,0,0 days 00:01:31.693740740,0 days 00:00:05.241810,0 days 00:00:04.032703703,0 days 00:00:23.109000,1.0,0.0,0.0,18.0,10.0,0.0,,False,24,54.349580569110145,334,3055.06631394265,12466,58.059350841603155,39.9802620757717,48.00701792861451,64
10,RIC,3,McLaren,12.0,9.0,+1 Lap,0.0,Spain,2022.0,33.0,0 days 00:01:20.287000,0,0 days 00:01:30.386296875,0 days 00:00:04.081739,0 days 00:00:03.619953125,0 days 00:00:22.225667,3.0,0.0,0.0,17.0,48.0,0.0,Mercedes,False,3,119.25387905038653,324,6714.396375897802,12616,41.091123416853996,4.545205329239542,18.413838477986733,64
11,OCO,31,Alpine,7.0,12.0,Finished,6.0,Spain,2022.0,25.0,0 days 00:01:20.638000,0,0 days 00:01:29.537953846,0 days 00:00:03.912943,0 days 00:00:02.782538461,0 days 00:00:22.374333,3.0,0.0,0.0,22.0,44.0,0.0,Renault,False,31,119.01894292450244,325,6503.738664400461,12254,38.4048467569494,22.789078348593673,15.228356817807995,64
12,NOR,4,McLaren,8.0,11.0,Finished,4.0,Spain,2022.0,22.0,0 days 00:01:19.977000,0,0 days 00:01:29.649830769,0 days 00:00:04.135419,0 days 00:00:02.894415384,0 days 00:00:22.474000,3.0,0.0,0.0,21.0,45.0,0.0,Mercedes,False,4,119.19540544986019,325,6472.751302154724,12347,35.732880092110314,0.01644827019025166,14.951477602938755,64
13,HAM,44,Mercedes,5.0,6.0,Finished,10.0,Spain,2022.0,36.0,0 days 00:01:19.512000,0,0 days 00:01:28.920953846,0 days 00:00:04.792738,0 days 00:00:02.165538461,0 days 00:00:25.133333,3.0,0.0,0.0,27.0,39.0,0.0,Mercedes,False,44,121.29025714129064,337,6600.887192280278,13113,43.728987334831956,6.228411645375295,20.053182740281812,64
14,MSC,47,Haas F1 Team,14.0,10.0,+1 Lap,0.0,Spain,2022.0,23.0,0 days 00:01:20.368000,0,0 days 00:01:30.467187500,0 days 00:00:03.426544,0 days 00:00:03.700843750,0 days 00:00:23.354500,2.0,0.0,0.0,35.0,30.0,0.0,Ferrari,False,47,119.35742091123417,334,6775.371785733867,12970,46.68197269587149,10.282910247272328,26.487197763035255,64
15,VET,5,Aston Martin,11.0,16.0,+1 Lap,0.0,Spain,2022.0,35.0,0 days 00:01:20.954000,0,0 days 00:01:30.143500,0 days 00:00:03.406168,0 days 00:00:03.377156250,0 days 00:00:22.496000,2.0,0.0,0.0,23.0,42.0,0.0,Mercedes,False,5,115.41435933987609,322,6417.396677449422,12548,48.03062119633752,13.172323044026538,28.403421240199574,64
16,SAI,55,Ferrari,4.0,3.0,Finished,12.0,Spain,2022.0,28.0,0 days 00:01:19.166000,0,0 days 00:01:29.120076923,0 days 00:00:04.385502,0 days 00:00:02.364661538,0 days 00:00:22.170000,3.0,0.0,0.0,35.0,31.0,0.0,Ferrari,False,55,121.01740775261801,329,6687.4846208673725,12916,47.88809693513899,9.158945117605132,25.149405120894784,64
17,LAT,6,Williams,16.0,19.0,+2 Laps,0.0,Spain,2022.0,26.0,0 days 00:01:21.915000,0,0 days 00:01:31.181253968,0 days 00:00:04.190584,0 days 00:00:04.404269841,0 days 00:00:22.753667,3.0,0.0,0.0,14.0,50.0,0.0,Mercedes,False,6,117.48728000438621,328,6402.078019628269,13026,34.783951971051046,0.8141893744174572,17.174735456987776,64
18,RUS,63,Mercedes,3.0,4.0,Finished,15.0,Spain,2022.0,23.0,0 days 00:01:19.393000,0,0 days 00:01:28.960230769,0 days 00:00:03.710059,0 days 00:00:02.204815384,0 days 00:00:22.336000,3.0,0.0,0.0,38.0,28.0,0.0,Mercedes,False,63,119.58569548769121,328,6562.515324305061,12927,45.83461264323702,8.794341795054555,22.155819946268984,64
19,BOT,77,Alfa Romeo,6.0,7.0,Finished,8.0,Spain,2022.0,32.0,0 days 00:01:19.608000,0,0 days 00:01:29.319492307,0 days 00:00:03.346569,0 days 00:00:02.564076923,0 days 00:00:22.764000,2.0,0.0,0.0,52.0,14.0,0.0,,False,77,120.97686276659904,323,6568.509073962388,12596,42.87430780196283,4.619222545095674,22.42721640440814,64
0,VER,1,Red Bull Racing,3.0,4.0,Finished,15.0,Monaco,2022.0,24.0,0 days 00:01:11.666000,0,0 days 00:01:28.422377049,0 days 00:00:14.745302,0 days 00:00:03.840016393,0 days 00:06:49.838000,3.0,8.0,22.0,34.0,0.0,0.0,Red Bull,False,1,55.219741694065505,288,4015.6567183157435,12690,15.051588527002234,8.197852900038146,12.822655355942672,65
1,GAS,10,AlphaTauri,11.0,17.0,Finished,0.0,Monaco,2022.0,25.0,0 days 00:01:13.660000,0,0 days 00:01:29.144918032,0 days 00:00:12.687198,0 days 00:00:05.143639344,0 days 00:06:51.238667,3.0,62.0,2.0,0.0,0.0,0.0,,False,10,56.08366787160996,289,4282.448311565639,12941,20.28767869793464,3.4222811574721623,16.804417721748923,65
2,PER,11,Red Bull Racing,1.0,3.0,Finished,25.0,Monaco,2022.0,32.0,0 days 00:01:11.629000,0,0 days 00:01:28.416049180,0 days 00:00:14.744825,0 days 00:00:03.833688524,0 days 00:06:47.002333,3.0,8.0,22.0,34.0,0.0,0.0,Red Bull,False,11,55.23997747543187,286,4026.067555539409,12896,20.938021107700134,4.684746871083177,19.25668925178471,65
3,ALO,14,Alpine,7.0,7.0,Finished,6.0,Monaco,2022.0,40.0,0 days 00:01:12.247000,0,0 days 00:01:29.952112903,0 days 00:00:14.461485,0 days 00:00:05.370838709,0 days 00:10:03.292000,2.0,30.0,0.0,34.0,0.0,0.0,Renault,False,14,56.190677735191,280,4117.890955659298,12394,16.373980490817605,0.24341065557392233,13.489309912626474,65
4,LEC,16,Ferrari,4.0,1.0,Finished,12.0,Monaco,2022.0,24.0,0 days 00:01:11.376000,0,0 days 00:01:28.518672131,0 days 00:00:14.889760,0 days 00:00:03.936311475,0 days 00:06:50.188667,3.0,43.0,21.0,0.0,0.0,0.0,Ferrari,False,16,56.61146936477085,288,4133.56720132241,12747,33.22551815589181,14.486567001507694,29.994005558482133,65
5,STR,18,Aston Martin,14.0,18.0,Finished,0.0,Monaco,2022.0,23.0,0 days 00:01:13.678000,0,0 days 00:01:29.658564516,0 days 00:00:13.364463,0 days 00:00:04.919677419,0 days 00:05:15.024000,4.0,62.0,1.0,0.0,0.0,1.0,Mercedes,False,18,56.13850792901128,289,3948.627963161432,13235,22.733301847377884,7.345915605529418,22.802492234473487,65
6,MAG,20,Haas F1 Team,20.0,13.0,Water pressure,0.0,Monaco,2022.0,30.0,0 days 00:01:12.921000,0,0 days 00:01:41.100722222,0 days 00:00:08.812982,0 days 00:00:04.952888888,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,20.0,Ferrari,False,20,19.984450782002142,274,1731.9677390056493,12769,48.88699569490109,41.813954333254614,48.46233492579608,65
7,TSU,22,AlphaTauri,17.0,11.0,+1 Lap,0.0,Monaco,2022.0,22.0,0 days 00:01:12.797000,0,0 days 00:01:31.189737704,0 days 00:00:14.049176,0 days 00:00:06.325114754,0 days 00:05:12.699750,4.0,23.0,6.0,27.0,7.0,0.0,,False,22,55.374089480663386,288,4149.104121632668,12942,22.10708252347823,6.043486948465969,20.186735935768652,65
8,ALB,23,Williams,18.0,16.0,Mechanical,0.0,Monaco,2022.0,26.0,0 days 00:01:13.611000,0,0 days 00:01:34.028630434,0 days 00:00:14.141050,0 days 00:00:06.247652173,0 days 00:06:54.808333,3.0,22.0,0.0,27.0,0.0,0.0,Mercedes,False,23,43.35000272474615,291,3318.441136400792,13628,27.398030916786254,15.365751757461263,28.77876877804218,65
9,ZHO,24,Alfa Romeo,16.0,20.0,+1 Lap,0.0,Monaco,2022.0,22.0,0 days 00:01:15.606000,0,0 days 00:01:30.478622950,0 days 00:00:12.836071,0 days 00:00:05.614000,0 days 00:09:59.914500,2.0,29.0,0.0,34.0,0.0,0.0,,False,24,55.27449092659534,293,4027.1501335125613,12731,27.004831883162886,10.902617572796135,25.038600570380193,65
10,RIC,3,McLaren,13.0,14.0,Finished,0.0,Monaco,2022.0,33.0,0 days 00:01:12.964000,0,0 days 00:01:30.375112903,0 days 00:00:14.165597,0 days 00:00:05.793838709,0 days 00:09:57.364500,2.0,64.0,0.0,0.0,0.0,0.0,Mercedes,False,3,55.36170096819313,290,4192.407385878549,13154,24.12535648762057,8.259613812646455,19.80163848068155,65
11,OCO,31,Alpine,12.0,10.0,Finished,0.0,Monaco,2022.0,25.0,0 days 00:01:12.528000,0,0 days 00:01:29.909370967,0 days 00:00:13.881176,0 days 00:00:05.328096774,0 days 00:10:05.680000,2.0,30.0,0.0,34.0,0.0,0.0,Renault,False,31,56.13482043922908,284,4005.419156781893,12627,16.258287769522806,0.032696953733810465,15.84167408403117,65
12,NOR,4,McLaren,6.0,5.0,Finished,9.0,Monaco,2022.0,22.0,0 days 00:01:11.849000,1,0 days 00:01:29.482338709,0 days 00:00:15.741814,0 days 00:00:04.901064516,0 days 00:05:14.317000,4.0,29.0,22.0,13.0,0.0,0.0,Mercedes,False,4,55.266752647545005,291,4158.723656246027,13217,24.21283900383281,8.363154166136855,20.97691231766907,65
13,HAM,44,Mercedes,8.0,8.0,Finished,4.0,Monaco,2022.0,36.0,0 days 00:01:12.560000,0,0 days 00:01:29.951629032,0 days 00:00:14.268395,0 days 00:00:05.370354838,0 days 00:06:51.861333,3.0,8.0,22.0,34.0,0.0,0.0,Mercedes,False,44,56.19663584676028,284,3893.3248260703713,13372,23.067737189151877,6.3541080089371675,20.904252420482823,65
14,MSC,47,Haas F1 Team,19.0,15.0,Accident,0.0,Monaco,2022.0,23.0,0 days 00:01:13.081000,0,0 days 00:01:40.376086956,0 days 00:00:11.772624,0 days 00:00:06.651478260,0 days 00:00:32.245500,2.0,21.0,4.0,0.0,0.0,0.0,Ferrari,False,47,24.03385951208879,286,2069.3123104030806,12999,45.72116764454778,38.053804653866415,45.693992843000125,65
15,VET,5,Aston Martin,10.0,9.0,Finished,1.0,Monaco,2022.0,35.0,0 days 00:01:12.613000,0,0 days 00:01:30.457387096,0 days 00:00:14.630549,0 days 00:00:05.876112903,0 days 00:06:46.531000,3.0,58.0,6.0,0.0,0.0,0.0,Mercedes,False,5,56.02079889556956,289,3991.9848867413853,13557,23.412181431763273,7.732829558046175,23.05135238233638,65
16,SAI,55,Ferrari,2.0,2.0,Finished,18.0,Monaco,2022.0,28.0,0 days 00:01:11.601000,0,0 days 00:01:28.468016393,0 days 00:00:14.616464,0 days 00:00:03.885655737,0 days 00:09:59.729500,2.0,64.0,0.0,0.0,0.0,0.0,Ferrari,False,55,56.00824689833064,290,4152.0025430964015,12950,29.461335852209768,11.523859693738533,27.75789722257543,65
17,LAT,6,Williams,15.0,19.0,+1 Lap,0.0,Monaco,2022.0,26.0,0 days 00:01:14.403000,0,0 days 00:01:29.829557377,0 days 00:00:12.020396,0 days 00:00:04.964934426,0 days 00:05:20.468250,4.0,1.0,1.0,61.0,0.0,0.0,Mercedes,False,6,56.115928865960655,293,3994.1937839457955,13083,23.97137200050862,7.992588690487003,23.54907267806216,65
18,RUS,63,Mercedes,5.0,6.0,Finished,10.0,Monaco,2022.0,23.0,0 days 00:01:12.112000,0,0 days 00:01:29.522612903,0 days 00:00:15.904316,0 days 00:00:04.941338709,0 days 00:10:01.448500,2.0,30.0,0.0,34.0,0.0,0.0,Mercedes,False,63,56.181595248042726,285,4077.062650996349,13474,22.35735953933625,5.852754718352073,18.537356269640878,65
19,BOT,77,Alfa Romeo,9.0,12.0,Finished,2.0,Monaco,2022.0,32.0,0 days 00:01:12.909000,0,0 days 00:01:30.165838709,0 days 00:00:14.001403,0 days 00:00:05.584564516,0 days 00:10:06.282000,2.0,64.0,0.0,0.0,0.0,0.0,,False,77,56.204628435450765,281,4035.3100761112423,13029,20.759913534722347,4.385024795189914,20.677190241775808,65
0,VER,1,Red Bull Racing,1.0,3.0,Finished,25.0,Azerbaijan,2022.0,24.0,0 days 00:01:41.706000,0,0 days 00:01:49.574918367,0 days 00:00:05.796559,0 days 00:00:01.462285714,0 days 00:00:21.095000,2.0,33.0,0.0,18.0,0.0,0.0,Red Bull,False,1,123.31595159515952,344,6662.707645764576,12526,48.20082508250825,9.367436743674368,25.7013201320132,66
1,PER,11,Red Bull Racing,2.0,2.0,Finished,19.0,Azerbaijan,2022.0,32.0,0 days 00:01:41.641000,1,0 days 00:01:50.024163265,0 days 00:00:06.256956,0 days 00:00:01.911530612,0 days 00:00:22.864000,2.0,35.0,0.0,16.0,0.0,0.0,Red Bull,False,11,118.84782728272828,324,6347.086276127613,12625,48.220104510451044,9.57920792079208,23.938393839383938,66
2,ALO,14,Alpine,7.0,10.0,Finished,6.0,Azerbaijan,2022.0,40.0,0 days 00:01:43.173000,0,0 days 00:01:51.503224489,0 days 00:00:06.298893,0 days 00:00:03.390591836,0 days 00:00:20.571000,1.0,33.0,0.0,18.0,0.0,0.0,Renault,False,14,123.00233773377337,346,6817.169306930693,12296,50.422249724972495,10.720572057205722,27.04070407040704,66
3,LEC,16,Ferrari,19.0,1.0,Power Unit,0.0,Azerbaijan,2022.0,24.0,0 days 00:01:41.359000,0,0 days 00:01:52.392894736,0 days 00:00:10.737900,0 days 00:00:03.455368421,0 days 00:00:23.212000,1.0,12.0,0.0,9.0,0.0,0.0,Ferrari,False,16,52.951952695269526,323,3131.6354785478547,12547,64.89290429042904,45.077007700770075,54.61771177117711,66
4,STR,18,Aston Martin,16.0,19.0,Vibrations,0.0,Azerbaijan,2022.0,23.0,0 days 00:01:45.371000,0,0 days 00:01:53.229318181,0 days 00:00:06.567509,0 days 00:00:04.895772727,0 days 00:00:22.059000,1.0,30.0,0.0,16.0,0.0,0.0,Mercedes,False,18,110.0014301430143,337,5918.594389438944,12592,39.44240924092409,5.374037403740374,22.23047304730473,66
5,MAG,20,Haas F1 Team,17.0,16.0,Power Unit,0.0,Azerbaijan,2022.0,30.0,0 days 00:01:44.643000,0,0 days 00:01:52.248633333,0 days 00:00:06.544820,0 days 00:00:03.778600,0 days 00:00:21.555000,1.0,22.0,0.0,9.0,0.0,0.0,Ferrari,False,20,78.24801980198019,345,4481.199669966997,13071,61.51135863586359,34.936743674367435,46.3998899889989,66
