,Abbreviation,TeamName,GridPosition,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLap,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID,CircuitType,carIssue,driverIssue,after_2020
347,SAI,McLaren,7.0,0.0,Mexico,2019.0,25.0,76.014,0.0,83.307144,4.849544,2.593246,22.21,2.0,20.0,0.0,35.0,15.0,0.0,Renault,False,138.68109478571645,350,7413.644622292819,12603,41.98845343189663,0.0061092952927879,16.77307022634939,18,race,0,0,0
348,RUS,Williams,19.0,0.0,Mexico,2019.0,20.0,78.823,0.0,84.427323,3.793392,3.696529,22.887,1.0,47.0,0.0,22.0,0.0,0.0,Mercedes,False,136.80352506338394,357,7541.99309649632,12944,40.00369612365213,0.2779729358218529,19.305373125210007,18,race,0,0,0
349,RAI,AlfaRomeoRacing,14.0,0.0,Mexico,2019.0,40.0,76.967,0.0,83.900298,4.630808,2.94221,22.8585,2.0,37.0,0.0,21.0,0.0,0.0,Ferrari,False,113.97464642453492,365,6110.696245838042,13099,52.74020221767419,17.64669945321807,33.6897088920793,18,race,1,0,0
350,BOT,Mercedes,6.0,15.0,Mexico,2019.0,30.0,75.338,0.0,81.571271,3.839258,0.873242,22.179,1.0,35.0,0.0,36.0,0.0,0.0,Mercedes,False,140.6275162659987,355,7600.268167516877,13238,41.397715123560495,0.0152732382319699,16.84943641750924,18,race,0,0,0
351,GRO,HaasF1Team,18.0,0.0,Mexico,2019.0,33.0,78.599,0.0,84.483838,3.803751,3.753044,24.128,1.0,32.0,0.0,37.0,0.0,0.0,Ferrari,False,137.1567645172129,356,7630.938509942878,12785,37.61587805846595,28.24327213855881,17.7841585973058,18,race,0,0,0
352,KUB,Williams,20.0,0.0,Mexico,2019.0,35.0,80.179,0.0,84.642485,4.335204,3.911691,23.588,2.0,39.0,0.0,30.0,0.0,0.0,Mercedes,False,136.54253596847605,353,7550.478693832666,12709,42.18459235727159,0.1863335064300333,18.126279133701928,18,race,0,0,0
353,GIO,AlfaRomeoRacing,15.0,0.0,Mexico,2019.0,25.0,77.269,0.0,83.389797,5.784009,2.675898,43.411,1.0,49.0,0.0,21.0,0.0,0.0,Ferrari,False,139.00699514311023,370,7459.921495555488,12977,51.00583437700461,8.443046094632985,25.823991202614778,18,race,0,0,0
354,GAS,ToroRosso,10.0,0.0,USA,2019.0,23.0,93.556,0.0,103.46366,5.504356,4.097849,24.2275,2.0,34.0,0.0,0.0,20.0,0.0,Honda,False,136.85617805065235,323,7328.234044512663,12380,47.618265541059095,4.531082118188795,17.26170376055257,19,race,1,0,0
355,PER,RacingPoint,0.0,1.0,USA,2019.0,29.0,95.808,0.0,102.607685,2.844139,3.249481,24.207,1.0,31.0,0.0,24.0,0.0,0.0,Mercedes,False,139.3007521105142,334,7536.618603223331,13214,68.61983115886416,24.56792018419033,39.68073676132003,19,race,0,0,0
356,LEC,Ferrari,4.0,12.0,USA,2019.0,22.0,92.137,1.0,101.510181,4.724506,2.13789,26.5005,2.0,22.0,0.0,20.0,14.0,0.0,Ferrari,False,144.51300076745972,324,7519.519539524175,12540,56.60227168073676,7.281657712970069,24.33154259401381,19,race,0,0,0
357,STR,RacingPoint,14.0,0.0,USA,2019.0,21.0,93.921,0.0,103.054981,4.05951,3.696777,24.881,2.0,20.0,0.0,9.0,26.0,0.0,Mercedes,False,141.71861857252495,330,7781.820076745971,13456,44.53731389102072,23.06062931696086,16.205679201841903,19,race,0,0,0
358,MAG,HaasF1Team,12.0,0.0,USA,2019.0,27.0,93.812,0.0,103.627117,4.051905,4.221431,24.83,2.0,22.0,0.0,18.0,12.0,0.0,Ferrari,False,134.12,317,7117.0580813507295,12459,47.5272755180353,6.339217191097466,21.53491941673062,19,race,1,0,0
359,ALB,RedBullRacing,6.0,10.0,USA,2019.0,23.0,92.548,0.0,101.894018,5.476863,2.521727,27.006,3.0,0.0,0.0,39.0,17.0,0.0,Honda,False,144.1497160399079,330,7563.736208749041,12485,44.68221028396009,29.537989255564085,15.656178050652342,19,race,0,0,0
360,KVY,ToroRosso,13.0,0.0,USA,2019.0,25.0,93.785,0.0,102.610037,4.187724,3.251833,25.6385,2.0,21.0,0.0,18.0,16.0,0.0,Honda,False,142.07180353031467,332,7671.52773599386,13754,47.07287797390637,1.5042210283960091,15.708365310821184,19,race,0,0,0
361,HUL,Renault,11.0,2.0,USA,2019.0,32.0,93.815,0.0,102.548425,3.860072,3.190222,23.9645,2.0,27.0,0.0,12.0,16.0,0.0,Renault,False,142.25531849577897,333,7618.919171143515,12308,47.36334612432847,0.4174980813507291,14.88871834228703,19,race,0,0,0
362,RIC,Renault,9.0,8.0,USA,2019.0,30.0,93.488,0.0,102.166054,2.659694,2.793763,23.751,1.0,35.0,0.0,0.0,21.0,0.0,Renault,False,144.31499616270145,327,7766.1410283960095,12550,46.57191097467383,31.02993092862625,12.092095165003837,19,race,0,0,0
363,VER,RedBullRacing,3.0,15.0,USA,2019.0,22.0,92.096,0.0,100.710963,3.668742,1.338672,23.58,2.0,21.0,0.0,35.0,0.0,0.0,Honda,False,144.5530928626247,325,7465.427812739831,12694,44.71462778204144,30.75057559478128,14.5663852647736,19,race,0,0,0
364,NOR,McLaren,8.0,6.0,USA,2019.0,19.0,93.175,0.0,102.193981,4.097314,2.82169,25.227,2.0,23.0,0.0,14.0,19.0,0.0,Renault,False,143.60306983883345,326,7789.41455103607,12326,46.26931696085956,0.7858787413660784,14.772064466615504,19,race,0,0,0
365,HAM,Mercedes,5.0,18.0,USA,2019.0,34.0,92.321,0.0,100.664963,2.779605,1.292672,23.943,1.0,32.0,0.0,24.0,0.0,0.0,Mercedes,False,144.50716807367613,320,7498.280982348427,13032,47.39984650805832,27.963161933998464,15.349194167306216,19,race,0,0,0
366,VET,Ferrari,2.0,0.0,USA,2019.0,32.0,92.041,0.0,102.740333,0.746205,2.042333,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Ferrari,False,21.12402148887184,326,1239.8810744435916,12435,83.4408902532617,73.26477359938603,77.72217958557177,19,race,1,0,0
367,SAI,McLaren,7.0,4.0,USA,2019.0,25.0,92.847,0.0,102.518388,2.786707,3.160185,24.784,1.0,37.0,0.0,0.0,18.0,0.0,Renault,False,141.80693783576362,324,7532.470268610898,12613,46.08273215656178,0.5832693783576363,15.318495778971606,19,race,0,0,0
368,RUS,Williams,18.0,0.0,USA,2019.0,20.0,95.372,0.0,104.595528,4.191016,5.229716,26.225,2.0,23.0,0.0,23.0,8.0,0.0,Mercedes,False,139.47898695318497,328,7407.522455871067,12745,45.37016116653876,1.323100537221796,17.639293937068302,19,race,0,0,0
369,RAI,AlfaRomeoRacing,17.0,0.0,USA,2019.0,40.0,94.369,0.0,102.697851,3.664748,3.339648,24.615,2.0,22.0,0.0,0.0,33.0,0.0,Ferrari,False,141.93264773599387,324,7568.024773599386,12781,55.23821949347659,8.306983883346124,25.70376055257099,19,race,0,0,0
370,BOT,Mercedes,1.0,25.0,USA,2019.0,30.0,92.029,0.0,100.642472,3.799794,1.270181,23.985,2.0,21.0,0.0,35.0,0.0,0.0,Mercedes,False,144.35349194167307,327,7695.895072908672,13641,47.68365310821182,0.1381427475057559,15.665387567152726,19,race,0,0,0
371,GRO,HaasF1Team,15.0,0.0,USA,2019.0,33.0,94.158,0.0,103.628777,3.36099,4.270574,24.583,1.0,31.0,0.0,24.0,0.0,0.0,Ferrari,False,142.22587874136607,323,7706.40294704528,13265,42.94658480429777,33.2432847275518,15.26016884113584,19,race,0,0,0
372,KUB,Williams,19.0,0.0,USA,2019.0,35.0,95.889,0.0,106.0748,3.917046,6.020733,24.164,1.0,20.0,0.0,11.0,0.0,0.0,Mercedes,False,79.86259401381427,308,4391.845924788949,12568,59.5353491941673,32.337682271680734,43.50575594781274,19,race,1,0,0
373,GIO,AlfaRomeoRacing,16.0,0.0,USA,2019.0,25.0,94.226,0.0,103.28574,3.862522,3.927537,24.718,2.0,22.0,0.0,17.0,16.0,0.0,Ferrari,False,142.16448196469685,327,7572.513461243285,12676,55.77421335379893,8.887183422870299,25.23714504988488,19,race,0,0,0
374,GAS,ToroRosso,6.0,18.0,Brazil,2019.0,23.0,68.77,0.0,78.861071,11.97953,5.104285,23.253,2.0,0.0,0.0,25.0,46.0,0.0,Honda,False,141.932301329035,338,7604.222925093519,12530,46.87917034153463,2.752349381101548,18.092515434445424,20,race,0,0,0
375,PER,RacingPoint,15.0,2.0,Brazil,2019.0,29.0,69.035,0.0,78.884957,10.914524,5.128171,23.1105,2.0,0.0,0.0,28.0,43.0,0.0,Mercedes,False,141.9316626623278,344,7513.409598248229,13276,44.84793649828168,1.6726985189014931,18.52133450929108,20,race,0,0,0
376,LEC,Ferrari,14.0,0.0,Brazil,2019.0,22.0,67.728,0.0,76.914078,9.574566,3.93089,23.004,2.0,25.0,0.0,29.0,11.0,0.0,Ferrari,False,129.23098445911012,344,6576.826647608041,12421,59.3285484018126,17.049359812657766,31.8147258295064,20,race,1,0,0
377,STR,RacingPoint,17.0,0.0,Brazil,2019.0,21.0,69.536,0.0,77.191984,7.2422,4.208796,24.0935,2.0,0.0,0.0,25.0,40.0,0.0,Mercedes,False,129.42252364587452,346,6809.659164867248,13066,40.46932879170342,15.017791429701044,13.86210881664183,20,race,1,0,0
378,MAG,HaasF1Team,9.0,0.0,Brazil,2019.0,27.0,68.803,0.0,79.003588,10.52771,5.237911,23.685,2.0,0.0,0.0,26.0,45.0,0.0,Ferrari,False,142.36775037255558,342,7540.577476354126,12738,44.05206654298835,2.743225570998449,18.16246464523585,20,race,0,0,0
379,ALB,RedBullRacing,5.0,0.0,Brazil,2019.0,23.0,67.935,0.0,78.999057,13.112949,5.242271,23.072,2.0,0.0,0.0,26.0,45.0,0.0,Honda,False,141.91323256591951,335,7588.359721419665,12481,43.97344971259998,0.623460357045102,15.680788297192908,20,race,0,0,0
380,KVY,ToroRosso,16.0,1.0,Brazil,2019.0,25.0,69.32,0.0,78.871528,10.367749,5.114742,23.0685,2.0,0.0,0.0,23.0,48.0,0.0,Honda,False,141.91511815334084,349,7644.551564733432,13163,46.76326754052492,2.7827620814452114,17.13755664365439,20,race,0,0,0
381,HUL,Renault,13.0,0.0,Brazil,2019.0,32.0,68.921,0.0,78.898457,10.259895,5.141671,23.229,3.0,17.0,0.0,27.0,27.0,0.0,Renault,False,142.31811684559472,339,7347.009884127611,12231,46.49697393631581,1.7730604300355828,15.498312095130926,20,race,0,0,0
382,RIC,Renault,11.0,8.0,Brazil,2019.0,30.0,68.903,0.0,78.882557,11.460667,5.125771,30.1255,2.0,0.0,0.0,8.0,63.0,0.0,Renault,False,142.3197591314133,343,7535.455947203553,12330,46.12651683342964,1.645327088592196,13.92901675739789,20,race,0,0,0
383,VER,RedBullRacing,1.0,25.0,Brazil,2019.0,22.0,67.503,0.0,78.836671,14.836846,5.079885,22.689333,3.0,0.0,0.0,10.0,61.0,0.0,Honda,False,142.03324108147564,335,7549.870411483836,12471,42.94367567896354,0.4896444755329825,15.066451750250906,20,race,0,0,0
384,NOR,McLaren,10.0,4.0,Brazil,2019.0,20.0,68.868,0.0,78.8921,11.044308,5.135314,23.368,2.0,26.0,0.0,18.0,27.0,0.0,Renault,False,141.82013929016756,341,7593.102065022354,12225,44.74669261883763,1.95857790213193,16.806058209908457,20,race,0,0,0
385,HAM,Mercedes,3.0,6.0,Brazil,2019.0,34.0,67.699,0.0,78.9052,14.653813,5.148414,23.01,3.0,0.0,0.0,23.0,48.0,0.0,Mercedes,False,141.92640126516832,336,7398.552416289042,13294,46.89136583437244,1.435479456220918,16.416775645509567,20,race,0,0,0
386,VET,Ferrari,2.0,0.0,Brazil,2019.0,32.0,67.631,0.0,76.990359,10.408353,4.007171,23.0885,2.0,0.0,0.0,24.0,41.0,0.0,Ferrari,False,129.83166570359782,344,6698.237127824579,12660,51.87415224597792,10.191295885161642,26.26136674675345,20,race,1,0,0
387,SAI,McLaren,20.0,15.0,Brazil,2019.0,25.0,81.912,0.0,78.827642,11.352394,5.070857,22.77,1.0,0.0,0.0,42.0,29.0,0.0,Renault,False,141.78732398649677,346,7491.980627109881,12379,43.70645661628296,2.113682673884614,17.070648702898332,20,race,0,0,0
388,RUS,Williams,18.0,0.0,Brazil,2019.0,20.0,70.126,0.0,78.884328,8.874424,5.127542,22.713333,3.0,0.0,0.0,54.0,17.0,0.0,Mercedes,False,142.08542927526534,341,7430.045071621909,12747,46.154466105045465,2.664152550104924,17.86442018186795,20,race,0,0,0
389,RAI,AlfaRomeoRacing,8.0,12.0,Brazil,2019.0,40.0,68.858,0.0,78.894885,11.398912,5.1381,23.652,2.0,0.0,0.0,26.0,45.0,0.0,Ferrari,False,141.98269517350445,342,7377.292661415407,13086,52.5363887959612,8.250965603235912,25.28207779568748,20,race,0,0,0
390,BOT,Mercedes,4.0,0.0,Brazil,2019.0,30.0,67.874,1.0,74.42714,3.61158,1.67416,23.179,2.0,15.0,0.0,10.0,26.0,0.0,Mercedes,False,101.37453240473222,343,5150.374745293635,12494,60.2121589975974,26.45600802895289,37.24643411088471,20,race,1,0,0
391,GRO,HaasF1Team,7.0,0.0,Brazil,2019.0,33.0,68.705,0.0,78.966171,10.479309,5.209385,23.6235,2.0,0.0,0.0,39.0,32.0,0.0,Ferrari,False,142.2114595054895,334,7483.391502691524,12720,44.64760804111797,2.6854414403454885,19.385055199051124,20,race,0,0,0
392,KUB,Williams,19.0,0.0,Brazil,2019.0,35.0,70.614,0.0,80.167514,9.192155,6.349632,25.29,4.0,17.0,0.0,36.0,17.0,0.0,Mercedes,False,140.1339375323135,324,7364.878531674827,12567,46.22508439524346,2.244457285362368,19.24515677747027,20,race,0,0,0
393,GIO,AlfaRomeoRacing,12.0,10.0,Brazil,2019.0,25.0,68.919,0.0,78.8878,11.15343,5.131014,23.3395,2.0,0.0,0.0,26.0,45.0,0.0,Ferrari,False,142.2642559532861,344,7472.669566010766,12825,53.402846628752165,8.761898969009458,25.27295398558438,20,race,0,0,0
394,GAS,ToroRosso,11.0,0.0,UAE,2019.0,23.0,97.089,0.0,104.922294,1.261203,3.145039,0.0,0.0,52.0,0.0,1.0,0.0,0.0,Honda,False,136.88339796194427,333,7417.02660293985,12612,46.66883097363754,2.1552890251600685,16.526888508131183,21,race,0,0,0
395,PER,RacingPoint,10.0,6.0,UAE,2019.0,29.0,96.961,0.0,104.851226,2.71986,3.070452,22.23,1.0,17.0,0.0,37.0,0.0,0.0,Mercedes,False,139.20545886313764,338,7600.32154988427,13341,46.2234346349235,1.2534944539633872,17.91565214777407,21,race,0,0,0
396,LEC,Ferrari,3.0,15.0,UAE,2019.0,22.0,95.219,0.0,103.39074,3.873604,1.640574,21.4855,2.0,26.0,0.0,12.0,17.0,0.0,Ferrari,False,141.8031683049268,335,7462.75453151772,12815,55.2619412631136,6.682297772567409,23.395557158745905,21,race,0,0,0
397,STR,RacingPoint,12.0,0.0,UAE,2019.0,21.0,97.103,0.0,106.789568,5.180492,4.783045,25.31,2.0,18.0,0.0,5.0,22.0,0.0,Mercedes,False,114.5407761445276,337,6304.979258724862,13034,50.628430576847926,13.063997354735925,28.01274536327292,21,race,1,0,0
398,MAG,HaasF1Team,14.0,0.0,UAE,2019.0,27.0,97.254,0.0,105.451698,2.752703,3.670924,21.531,1.0,34.0,0.0,20.0,0.0,0.0,Ferrari,False,139.58775964168694,326,7510.828358433282,12860,45.88102323624012,2.4047855231911504,17.873568401118227,21,race,0,0,0
399,ALB,RedBullRacing,5.0,8.0,UAE,2019.0,23.0,95.682,0.0,103.805203,2.904888,2.055037,22.028,1.0,42.0,0.0,13.0,0.0,0.0,Honda,False,141.6805242432441,333,7513.409595094237,12390,45.62740854300057,0.0420837466558451,15.354555565575495,21,race,0,0,0
400,KVY,ToroRosso,13.0,2.0,UAE,2019.0,25.0,97.141,0.0,104.855075,2.966715,3.074301,21.496,1.0,40.0,0.0,14.0,0.0,0.0,Honda,False,139.2360296991012,339,7410.742387350828,13035,48.092644362280936,2.3025821384555263,16.773379024258276,21,race,0,0,0
401,HUL,Renault,9.0,0.0,UAE,2019.0,32.0,96.71,0.0,105.021735,2.851292,3.240962,21.578,1.0,0.0,0.0,36.0,18.0,0.0,Renault,False,139.4478612438753,336,7356.100159317041,12454,46.34791234556768,0.9979859921243274,15.099047103736437,21,race,0,0,0
402,RIC,Renault,7.0,0.0,UAE,2019.0,30.0,96.456,0.0,105.013094,3.892899,3.23232,21.764,2.0,31.0,0.0,0.0,23.0,0.0,Renault,False,139.3758078576367,337,7475.984789731566,12321,45.86719571948177,1.0701295578200618,13.749361228845402,21,race,0,0,0
403,VER,RedBullRacing,2.0,18.0,UAE,2019.0,22.0,95.139,0.0,102.867981,2.820128,1.117814,21.023,1.0,30.0,0.0,25.0,0.0,0.0,Honda,False,141.81420025851443,351,7499.054528511739,12573,45.13854570595485,34.1840262121622,14.729311329545796,21,race,0,0,0
404,NOR,McLaren,6.0,4.0,UAE,2019.0,20.0,96.436,0.0,104.933433,3.218083,3.15266,22.974,1.0,46.0,0.0,0.0,8.0,0.0,Renault,False,139.034658971353,335,7445.458322060901,12186,45.38136892415908,1.0070039378362945,15.802446869269849,21,race,0,0,0
405,HAM,Mercedes,1.0,25.0,UAE,2019.0,34.0,94.779,1.0,102.617518,2.939813,0.867351,22.178,1.0,29.0,0.0,26.0,0.0,0.0,Mercedes,False,141.98920852496468,332,7500.844530615926,12874,47.71888057233895,0.7875672588451017,15.306459855111672,21,race,0,0,0
406,VET,Ferrari,4.0,10.0,UAE,2019.0,32.0,95.339,0.0,103.735388,4.393235,1.985222,23.8145,2.0,26.0,0.0,17.0,12.0,0.0,Ferrari,False,141.84699552108697,336,7501.491087263655,12426,57.1794270598491,9.147202933838338,25.003757477379985,21,race,0,0,0
407,SAI,McLaren,8.0,1.0,UAE,2019.0,25.0,96.308,0.0,105.010396,3.842495,3.229622,21.697,2.0,29.0,0.0,13.0,12.0,0.0,Renault,False,138.94772597468963,340,7406.304596146331,12194,45.37622869510326,1.2745363272913095,17.798418853518502,21,race,0,0,0
408,RUS,Williams,18.0,0.0,UAE,2019.0,20.0,98.717,0.0,106.143056,3.206599,4.362283,22.272,1.0,32.0,0.0,22.0,0.0,0.0,Mercedes,False,139.24540836264163,330,7519.693089247603,12658,46.29822346469474,1.3707277482189557,17.969759822045873,21,race,0,0,0
409,RAI,AlfaRomeoRacing,17.0,0.0,UAE,2019.0,40.0,98.383,0.0,105.12432,2.992014,3.343547,22.41,1.0,32.0,0.0,22.0,0.0,0.0,Ferrari,False,139.38984579312833,344,7402.660744882316,12840,54.256139718038895,8.40773138545706,25.484714582018213,21,race,0,0,0
410,BOT,Mercedes,20.0,12.0,UAE,2019.0,30.0,94.973,0.0,103.238444,3.047736,1.488277,21.145,1.0,26.0,0.0,29.0,0.0,0.0,Mercedes,False,141.71984248654823,339,7583.554603661286,13233,47.30333363393152,0.9378663540445484,16.962755884209578,21,race,0,0,0
411,GRO,HaasF1Team,15.0,0.0,UAE,2019.0,33.0,98.051,0.0,105.739339,3.202246,3.958566,21.968,1.0,36.0,0.0,18.0,0.0,0.0,Ferrari,False,139.60035470586467,341,7576.323052875222,12822,43.42865301950882,0.3997955932305287,16.508852616707248,21,race,0,0,0
412,KUB,Williams,19.0,0.0,UAE,2019.0,35.0,99.236,0.0,106.770461,2.991265,4.974692,21.688,1.0,24.0,0.0,29.0,0.0,0.0,Mercedes,False,136.87915952745965,327,7442.653199867736,12633,47.3750563621607,1.9087985090329755,17.46174888027174,21,race,0,0,0
413,GIO,AlfaRomeoRacing,16.0,0.0,UAE,2019.0,25.0,98.114,0.0,106.000094,4.132228,4.21932,22.0825,2.0,18.0,0.0,28.0,8.0,0.0,Ferrari,False,139.6824480716626,340,7540.465295938919,12759,52.965280909008925,6.793519103015,22.962695764571496,21,race,0,0,0
414,GAS,AlphaTauri,12.0,6.0,Austria,2020.0,24.0,64.305,0.0,77.639953,14.334162,5.207484,21.1885,2.0,45.0,0.0,21.0,0.0,0.0,,False,149.51018705682293,317,8044.377771360734,13076,50.401963615362405,3.737927936599609,17.232970770366094,22,race,0,0,0
415,PER,RacingPoint,6.0,8.0,Austria,2020.0,30.0,63.86,0.0,77.508784,15.624077,5.138261,19.4645,2.0,0.0,0.0,45.0,21.0,0.0,Mercedes,False,149.19263965091284,328,7929.353675361761,13256,45.80325344113967,0.8598838515096096,17.419065036737575,22,race,0,0,0
416,LEC,Ferrari,7.0,18.0,Austria,2020.0,22.0,63.923,0.0,77.367661,15.170963,4.997138,21.158667,3.0,25.0,0.0,20.0,21.0,0.0,Ferrari,False,147.63095581865434,325,7688.070523309912,12525,52.125164436744,2.480187377675105,19.59123431834954,22,race,0,0,0
417,STR,RacingPoint,9.0,0.0,Austria,2020.0,21.0,63.955,0.0,71.973571,2.629749,2.789285,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Mercedes,False,43.03802098373279,321,2294.3831937626337,12484,69.26037154682838,53.41226297044951,58.53627233933327,22,race,1,0,0
418,MAG,HaasF1Team,16.0,0.0,Austria,2020.0,28.0,65.164,0.0,71.430222,0.601502,2.211111,0.0,0.0,0.0,0.0,19.0,0.0,0.0,Ferrari,False,52.09773157506337,327,2745.368306221324,12692,68.88892097410722,51.105335771809926,57.06356081753137,22,race,1,0,0
419,ALB,RedBullRacing,4.0,0.0,Austria,2020.0,24.0,63.746,0.0,78.294737,16.178122,5.618426,20.052,3.0,25.0,0.0,0.0,37.0,0.0,Honda,False,169.85510315397696,324,7165.162960823948,12402,72.0783841884044,57.80793788301729,62.543716109988125,22,race,1,0,0
420,KVY,AlphaTauri,13.0,0.0,Austria,2020.0,26.0,64.431,0.0,77.924349,14.304768,5.403269,21.349,3.0,25.0,0.0,21.0,18.0,0.0,,False,142.75040908653384,330,7846.454904225623,13144,54.517149549202685,7.649116052234735,21.37517245804857,22,race,1,0,0
421,RIC,Renault,10.0,0.0,Austria,2020.0,31.0,64.023,0.0,73.435272,8.26452,4.21209,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Renault,False,36.92087785157378,323,1988.759264606796,12349,71.80017326017904,57.74697596817147,61.09988128469214,22,race,1,0,0
422,OCO,Renault,14.0,4.0,Austria,2020.0,23.0,64.643,0.0,77.451384,13.707297,5.080861,20.6545,2.0,45.0,0.0,21.0,0.0,0.0,Renault,False,149.30118394455675,330,7668.450957743767,12351,47.87002278050503,0.6513299323001893,17.447941733243493,22,race,0,0,0
423,VER,RedBullRacing,2.0,0.0,Austria,2020.0,22.0,63.477,0.0,77.191777,23.052947,7.939888,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Honda,False,22.41813456540572,300,1290.697468476273,12771,69.2759007925049,60.13411621266083,62.75547855103154,22,race,1,0,0
424,NOR,McLaren,3.0,15.0,Austria,2020.0,20.0,63.626,1.0,77.466723,15.447436,5.0962,21.240333,3.0,25.0,0.0,20.0,21.0,0.0,Renault,False,149.2278371354317,324,7685.777970289087,12241,45.59139474444124,0.3401033144030545,13.06510090801168,22,race,0,0,0
425,HAM,Mercedes,5.0,12.0,Austria,2020.0,35.0,62.951,0.0,77.435092,16.858545,5.064569,19.1075,2.0,45.0,0.0,0.0,21.0,0.0,Mercedes,False,149.37568582154202,327,7526.48763114833,12752,45.59402573234511,1.1679019475727532,17.954888183014088,22,race,0,0,0
426,VET,Ferrari,11.0,1.0,Austria,2020.0,33.0,64.206,0.0,77.631815,14.268363,5.261292,21.433,3.0,25.0,0.0,21.0,20.0,0.0,Ferrari,False,147.8171142554625,331,7699.717521737735,12788,48.529341932171846,2.037411364584336,18.57092437514037,22,race,0,0,0
427,SAI,McLaren,8.0,10.0,Austria,2020.0,26.0,63.971,0.0,77.457584,15.206621,5.087061,21.898667,3.0,26.0,0.0,19.0,21.0,0.0,Renault,False,149.08807392434306,336,7697.640453043283,12369,44.42195270638817,0.4556101004267334,13.761350145987745,22,race,0,0,0
428,LAT,Williams,20.0,0.0,Austria,2020.0,25.0,65.757,0.0,77.595046,13.747792,5.224523,21.154667,3.0,25.0,0.0,25.0,16.0,0.0,Mercedes,False,149.31915166682708,329,7904.559694548721,12819,46.85054705297269,0.3753970545769564,18.35274489042898,22,race,0,0,0
429,RUS,Williams,17.0,0.0,Austria,2020.0,21.0,65.167,0.0,74.173714,11.227615,4.797119,21.417,1.0,24.0,0.0,20.0,0.0,0.0,Mercedes,False,103.44024128084192,331,5408.033304456637,12815,59.46709660859242,26.377257997240672,37.25735553630442,22,race,1,0,0
430,RAI,AlfaRomeoRacing,19.0,0.0,Austria,2020.0,40.0,65.224,0.0,75.448282,11.158222,5.896608,22.399,2.0,27.0,0.0,19.0,2.0,0.0,Ferrari,False,112.5588924182629,332,5702.635126897038,12788,57.26614688612956,22.40510796675971,35.74614175249462,22,race,1,0,0
431,BOT,Mercedes,1.0,25.0,Austria,2020.0,30.0,62.939,0.0,77.370287,17.13754,5.059742,19.172,2.0,45.0,0.0,0.0,22.0,0.0,Mercedes,False,149.2279013058684,307,7894.513203067347,12820,45.59960856033625,0.5679083646164212,16.851156672121153,22,race,0,0,0
432,GRO,HaasF1Team,15.0,0.0,Austria,2020.0,34.0,64.691,0.0,75.698325,11.350929,6.325069,23.28,1.0,29.0,0.0,15.0,0.0,0.0,Ferrari,False,102.78105047004846,325,5219.112651201592,12761,55.266660249623,24.599736901209614,35.40282991625758,22,race,1,0,0
433,GIO,AlfaRomeoRacing,18.0,2.0,Austria,2020.0,26.0,65.175,0.0,77.52063,14.715568,5.150107,22.045667,3.0,30.0,0.0,20.0,16.0,0.0,Ferrari,False,149.66143677607727,331,7742.856835755767,12682,52.30644592036449,6.035229569737222,21.622228639265888,22,race,0,0,0
434,GAS,AlphaTauri,10.0,0.0,Hungary,2020.0,24.0,75.508,0.0,90.141857,8.199062,5.596428,22.74,1.0,0.0,3.0,0.0,12.0,0.0,,False,33.24708504335064,327,2226.671567961297,13028,64.0368820156008,51.53154132579567,57.309814366863264,23,race,1,0,0
435,PER,RacingPoint,4.0,6.0,Hungary,2020.0,30.0,74.545,0.0,83.458882,5.457331,2.629073,22.657,2.0,34.0,3.0,32.0,0.0,0.0,Mercedes,False,129.4150245970701,330,7250.608648384204,13549,40.4332074035822,0.5598891093414508,19.3433533552578,23,race,0,0,0
